Datetime,PJME_MW,source_count,was_missing,was_duplicate,PJME_MW_clean,was_imputed
2004-06-29 23:00:00,32806.0,1,False,False,32806.0,False
2004-06-30 00:00:00,29611.0,1,False,False,29611.0,False
2004-06-30 01:00:00,26775.0,1,False,False,26775.0,False
2004-06-30 02:00:00,25042.0,1,False,False,25042.0,False
2004-06-30 03:00:00,24093.0,1,False,False,24093.0,False
2004-06-30 04:00:00,23479.0,1,False,False,23479.0,False
2004-06-30 05:00:00,23710.0,1,False,False,23710.0,False
2004-06-30 06:00:00,25015.0,1,False,False,25015.0,False
2004-06-30 07:00:00,27266.0,1,False,False,27266.0,False
2004-06-30 08:00:00,30379.0,1,False,False,30379.0,False
2004-06-30 09:00:00,33285.0,1,False,False,33285.0,False
2004-06-30 10:00:00,35473.0,1,False,False,35473.0,False
2004-06-30 11:00:00,37364.0,1,False,False,37364.0,False
2004-06-30 12:00:00,38934.0,1,False,False,38934.0,False
2004-06-30 13:00:00,39540.0,1,False,False,39540.0,False
2004-06-30 14:00:00,40902.0,1,False,False,40902.0,False
2004-06-30 15:00:00,41657.0,1,False,False,41657.0,False
2004-06-30 16:00:00,42231.0,1,False,False,42231.0,False
2004-06-30 17:00:00,42668.0,1,False,False,42668.0,False
2004-06-30 18:00:00,42355.0,1,False,False,42355.0,False
2004-06-30 19:00:00,41133.0,1,False,False,41133.0,False
2004-06-30 20:00:00,39525.0,1,False,False,39525.0,False
2004-06-30 21:00:00,38989.0,1,False,False,38989.0,False
2004-06-30 22:00:00,38812.0,1,False,False,38812.0,False
2004-06-30 23:00:00,35760.0,1,False,False,35760.0,False
2004-07-01 00:00:00,32274.0,1,False,False,32274.0,False
2004-07-01 01:00:00,29386.0,1,False,False,29386.0,False
2004-07-01 02:00:00,27560.0,1,False,False,27560.0,False
2004-07-01 03:00:00,26396.0,1,False,False,26396.0,False
2004-07-01 04:00:00,25729.0,1,False,False,25729.0,False
2004-07-01 05:00:00,25814.0,1,False,False,25814.0,False
2004-07-01 06:00:00,27067.0,1,False,False,27067.0,False
2004-07-01 07:00:00,29266.0,1,False,False,29266.0,False
2004-07-01 08:00:00,32532.0,1,False,False,32532.0,False
2004-07-01 09:00:00,35294.0,1,False,False,35294.0,False
2004-07-01 10:00:00,37803.0,1,False,False,37803.0,False
2004-07-01 11:00:00,40145.0,1,False,False,40145.0,False
2004-07-01 12:00:00,42117.0,1,False,False,42117.0,False
2004-07-01 13:00:00,43511.0,1,False,False,43511.0,False
2004-07-01 14:00:00,44580.0,1,False,False,44580.0,False
2004-07-01 15:00:00,45296.0,1,False,False,45296.0,False
2004-07-01 16:00:00,45601.0,1,False,False,45601.0,False
2004-07-01 17:00:00,45373.0,1,False,False,45373.0,False
2004-07-01 18:00:00,44759.0,1,False,False,44759.0,False
2004-07-01 19:00:00,43314.0,1,False,False,43314.0,False
2004-07-01 20:00:00,41544.0,1,False,False,41544.0,False
2004-07-01 21:00:00,40685.0,1,False,False,40685.0,False
2004-07-01 22:00:00,40404.0,1,False,False,40404.0,False
2004-07-01 23:00:00,37483.0,1,False,False,37483.0,False
2004-07-02 00:00:00,34077.0,1,False,False,34077.0,False
2004-07-02 01:00:00,31041.0,1,False,False,31041.0,False
2004-07-02 02:00:00,29204.0,1,False,False,29204.0,False
2004-07-02 03:00:00,27892.0,1,False,False,27892.0,False
2004-07-02 04:00:00,27137.0,1,False,False,27137.0,False
2004-07-02 05:00:00,27142.0,1,False,False,27142.0,False
2004-07-02 06:00:00,28231.0,1,False,False,28231.0,False
2004-07-02 07:00:00,30459.0,1,False,False,30459.0,False
2004-07-02 08:00:00,33862.0,1,False,False,33862.0,False
2004-07-02 09:00:00,37087.0,1,False,False,37087.0,False
2004-07-02 10:00:00,39718.0,1,False,False,39718.0,False
2004-07-02 11:00:00,42199.0,1,False,False,42199.0,False
2004-07-02 12:00:00,44139.0,1,False,False,44139.0,False
2004-07-02 13:00:00,45258.0,1,False,False,45258.0,False
2004-07-02 14:00:00,46274.0,1,False,False,46274.0,False
2004-07-02 15:00:00,46895.0,1,False,False,46895.0,False
2004-07-02 16:00:00,47132.0,1,False,False,47132.0,False
2004-07-02 17:00:00,47360.0,1,False,False,47360.0,False
2004-07-02 18:00:00,47000.0,1,False,False,47000.0,False
2004-07-02 19:00:00,45508.0,1,False,False,45508.0,False
2004-07-02 20:00:00,43475.0,1,False,False,43475.0,False
2004-07-02 21:00:00,42016.0,1,False,False,42016.0,False
2004-07-02 22:00:00,41216.0,1,False,False,41216.0,False
2004-07-02 23:00:00,38305.0,1,False,False,38305.0,False
2004-07-03 00:00:00,34762.0,1,False,False,34762.0,False
2004-07-03 01:00:00,31715.0,1,False,False,31715.0,False
2004-07-03 02:00:00,29288.0,1,False,False,29288.0,False
2004-07-03 03:00:00,27602.0,1,False,False,27602.0,False
2004-07-03 04:00:00,26533.0,1,False,False,26533.0,False
2004-07-03 05:00:00,25824.0,1,False,False,25824.0,False
2004-07-03 06:00:00,25460.0,1,False,False,25460.0,False
2004-07-03 07:00:00,25709.0,1,False,False,25709.0,False
2004-07-03 08:00:00,27701.0,1,False,False,27701.0,False
2004-07-03 09:00:00,30583.0,1,False,False,30583.0,False
2004-07-03 10:00:00,33303.0,1,False,False,33303.0,False
2004-07-03 11:00:00,35428.0,1,False,False,35428.0,False
2004-07-03 12:00:00,37050.0,1,False,False,37050.0,False
2004-07-03 13:00:00,38073.0,1,False,False,38073.0,False
2004-07-03 14:00:00,38878.0,1,False,False,38878.0,False
2004-07-03 15:00:00,39511.0,1,False,False,39511.0,False
2004-07-03 16:00:00,40255.0,1,False,False,40255.0,False
2004-07-03 17:00:00,40798.0,1,False,False,40798.0,False
2004-07-03 18:00:00,40852.0,1,False,False,40852.0,False
2004-07-03 19:00:00,39992.0,1,False,False,39992.0,False
2004-07-03 20:00:00,38487.0,1,False,False,38487.0,False
2004-07-03 21:00:00,37309.0,1,False,False,37309.0,False
2004-07-03 22:00:00,36842.0,1,False,False,36842.0,False
2004-07-03 23:00:00,34698.0,1,False,False,34698.0,False
2004-07-04 00:00:00,32055.0,1,False,False,32055.0,False
2004-07-04 01:00:00,29581.0,1,False,False,29581.0,False
2004-07-04 02:00:00,27526.0,1,False,False,27526.0,False
2004-07-04 03:00:00,26155.0,1,False,False,26155.0,False
2004-07-04 04:00:00,25230.0,1,False,False,25230.0,False
2004-07-04 05:00:00,24698.0,1,False,False,24698.0,False
2004-07-04 06:00:00,24436.0,1,False,False,24436.0,False
2004-07-04 07:00:00,24457.0,1,False,False,24457.0,False
2004-07-04 08:00:00,26002.0,1,False,False,26002.0,False
2004-07-04 09:00:00,28608.0,1,False,False,28608.0,False
2004-07-04 10:00:00,31393.0,1,False,False,31393.0,False
2004-07-04 11:00:00,33690.0,1,False,False,33690.0,False
2004-07-04 12:00:00,35517.0,1,False,False,35517.0,False
2004-07-04 13:00:00,36726.0,1,False,False,36726.0,False
2004-07-04 14:00:00,37319.0,1,False,False,37319.0,False
2004-07-04 15:00:00,37493.0,1,False,False,37493.0,False
2004-07-04 16:00:00,37262.0,1,False,False,37262.0,False
2004-07-04 17:00:00,37085.0,1,False,False,37085.0,False
2004-07-04 18:00:00,36742.0,1,False,False,36742.0,False
2004-07-04 19:00:00,35725.0,1,False,False,35725.0,False
2004-07-04 20:00:00,34347.0,1,False,False,34347.0,False
2004-07-04 21:00:00,33858.0,1,False,False,33858.0,False
2004-07-04 22:00:00,33713.0,1,False,False,33713.0,False
2004-07-04 23:00:00,32953.0,1,False,False,32953.0,False
2004-07-05 00:00:00,31605.0,1,False,False,31605.0,False
2004-07-05 01:00:00,29558.0,1,False,False,29558.0,False
2004-07-05 02:00:00,28069.0,1,False,False,28069.0,False
2004-07-05 03:00:00,27016.0,1,False,False,27016.0,False
2004-07-05 04:00:00,26571.0,1,False,False,26571.0,False
2004-07-05 05:00:00,26476.0,1,False,False,26476.0,False
2004-07-05 06:00:00,26914.0,1,False,False,26914.0,False
2004-07-05 07:00:00,27510.0,1,False,False,27510.0,False
2004-07-05 08:00:00,29159.0,1,False,False,29159.0,False
2004-07-05 09:00:00,31995.0,1,False,False,31995.0,False
2004-07-05 10:00:00,35651.0,1,False,False,35651.0,False
2004-07-05 11:00:00,38925.0,1,False,False,38925.0,False
2004-07-05 12:00:00,41551.0,1,False,False,41551.0,False
2004-07-05 13:00:00,43466.0,1,False,False,43466.0,False
2004-07-05 14:00:00,44608.0,1,False,False,44608.0,False
2004-07-05 15:00:00,45424.0,1,False,False,45424.0,False
2004-07-05 16:00:00,46070.0,1,False,False,46070.0,False
2004-07-05 17:00:00,46404.0,1,False,False,46404.0,False
2004-07-05 18:00:00,46357.0,1,False,False,46357.0,False
2004-07-05 19:00:00,45722.0,1,False,False,45722.0,False
2004-07-05 20:00:00,44304.0,1,False,False,44304.0,False
2004-07-05 21:00:00,43462.0,1,False,False,43462.0,False
2004-07-05 22:00:00,43158.0,1,False,False,43158.0,False
2004-07-05 23:00:00,40178.0,1,False,False,40178.0,False
2004-07-06 00:00:00,36564.0,1,False,False,36564.0,False
2004-07-06 01:00:00,33615.0,1,False,False,33615.0,False
2004-07-06 02:00:00,31402.0,1,False,False,31402.0,False
2004-07-06 03:00:00,29862.0,1,False,False,29862.0,False
2004-07-06 04:00:00,28918.0,1,False,False,28918.0,False
2004-07-06 05:00:00,28661.0,1,False,False,28661.0,False
2004-07-06 06:00:00,29445.0,1,False,False,29445.0,False
2004-07-06 07:00:00,31592.0,1,False,False,31592.0,False
2004-07-06 08:00:00,34920.0,1,False,False,34920.0,False
2004-07-06 09:00:00,37341.0,1,False,False,37341.0,False
2004-07-06 10:00:00,39173.0,1,False,False,39173.0,False
2004-07-06 11:00:00,40848.0,1,False,False,40848.0,False
2004-07-06 12:00:00,42226.0,1,False,False,42226.0,False
2004-07-06 13:00:00,43168.0,1,False,False,43168.0,False
2004-07-06 14:00:00,44154.0,1,False,False,44154.0,False
2004-07-06 15:00:00,44940.0,1,False,False,44940.0,False
2004-07-06 16:00:00,45710.0,1,False,False,45710.0,False
2004-07-06 17:00:00,46365.0,1,False,False,46365.0,False
2004-07-06 18:00:00,46574.0,1,False,False,46574.0,False
2004-07-06 19:00:00,45548.0,1,False,False,45548.0,False
2004-07-06 20:00:00,43932.0,1,False,False,43932.0,False
2004-07-06 21:00:00,42633.0,1,False,False,42633.0,False
2004-07-06 22:00:00,42048.0,1,False,False,42048.0,False
2004-07-06 23:00:00,38897.0,1,False,False,38897.0,False
2004-07-07 00:00:00,34941.0,1,False,False,34941.0,False
2004-07-07 01:00:00,31799.0,1,False,False,31799.0,False
2004-07-07 02:00:00,29621.0,1,False,False,29621.0,False
2004-07-07 03:00:00,28251.0,1,False,False,28251.0,False
2004-07-07 04:00:00,27378.0,1,False,False,27378.0,False
2004-07-07 05:00:00,27361.0,1,False,False,27361.0,False
2004-07-07 06:00:00,28460.0,1,False,False,28460.0,False
2004-07-07 07:00:00,30706.0,1,False,False,30706.0,False
2004-07-07 08:00:00,34272.0,1,False,False,34272.0,False
2004-07-07 09:00:00,37373.0,1,False,False,37373.0,False
2004-07-07 10:00:00,40188.0,1,False,False,40188.0,False
2004-07-07 11:00:00,42603.0,1,False,False,42603.0,False
2004-07-07 12:00:00,44592.0,1,False,False,44592.0,False
2004-07-07 13:00:00,46310.0,1,False,False,46310.0,False
2004-07-07 14:00:00,47712.0,1,False,False,47712.0,False
2004-07-07 15:00:00,48469.0,1,False,False,48469.0,False
2004-07-07 16:00:00,48386.0,1,False,False,48386.0,False
2004-07-07 17:00:00,47460.0,1,False,False,47460.0,False
2004-07-07 18:00:00,45985.0,1,False,False,45985.0,False
2004-07-07 19:00:00,44386.0,1,False,False,44386.0,False
2004-07-07 20:00:00,42745.0,1,False,False,42745.0,False
2004-07-07 21:00:00,42159.0,1,False,False,42159.0,False
2004-07-07 22:00:00,41341.0,1,False,False,41341.0,False
2004-07-07 23:00:00,38321.0,1,False,False,38321.0,False
2004-07-08 00:00:00,34830.0,1,False,False,34830.0,False
2004-07-08 01:00:00,32086.0,1,False,False,32086.0,False
2004-07-08 02:00:00,30157.0,1,False,False,30157.0,False
2004-07-08 03:00:00,28880.0,1,False,False,28880.0,False
2004-07-08 04:00:00,28277.0,1,False,False,28277.0,False
2004-07-08 05:00:00,28317.0,1,False,False,28317.0,False
2004-07-08 06:00:00,29599.0,1,False,False,29599.0,False
2004-07-08 07:00:00,32031.0,1,False,False,32031.0,False
2004-07-08 08:00:00,35188.0,1,False,False,35188.0,False
2004-07-08 09:00:00,38215.0,1,False,False,38215.0,False
2004-07-08 10:00:00,40988.0,1,False,False,40988.0,False
2004-07-08 11:00:00,43224.0,1,False,False,43224.0,False
2004-07-08 12:00:00,45042.0,1,False,False,45042.0,False
2004-07-08 13:00:00,46363.0,1,False,False,46363.0,False
2004-07-08 14:00:00,47381.0,1,False,False,47381.0,False
2004-07-08 15:00:00,47956.0,1,False,False,47956.0,False
2004-07-08 16:00:00,48307.0,1,False,False,48307.0,False
2004-07-08 17:00:00,48582.0,1,False,False,48582.0,False
2004-07-08 18:00:00,48230.0,1,False,False,48230.0,False
2004-07-08 19:00:00,46701.0,1,False,False,46701.0,False
2004-07-08 20:00:00,44603.0,1,False,False,44603.0,False
2004-07-08 21:00:00,43141.0,1,False,False,43141.0,False
2004-07-08 22:00:00,42320.0,1,False,False,42320.0,False
2004-07-08 23:00:00,39023.0,1,False,False,39023.0,False
2004-07-09 00:00:00,34965.0,1,False,False,34965.0,False
2004-07-09 01:00:00,31782.0,1,False,False,31782.0,False
2004-07-09 02:00:00,29633.0,1,False,False,29633.0,False
2004-07-09 03:00:00,28111.0,1,False,False,28111.0,False
2004-07-09 04:00:00,27192.0,1,False,False,27192.0,False
2004-07-09 05:00:00,27113.0,1,False,False,27113.0,False
2004-07-09 06:00:00,28167.0,1,False,False,28167.0,False
2004-07-09 07:00:00,30269.0,1,False,False,30269.0,False
2004-07-09 08:00:00,33573.0,1,False,False,33573.0,False
2004-07-09 09:00:00,36151.0,1,False,False,36151.0,False
2004-07-09 10:00:00,38394.0,1,False,False,38394.0,False
2004-07-09 11:00:00,40085.0,1,False,False,40085.0,False
2004-07-09 12:00:00,40985.0,1,False,False,40985.0,False
2004-07-09 13:00:00,41478.0,1,False,False,41478.0,False
2004-07-09 14:00:00,42011.0,1,False,False,42011.0,False
2004-07-09 15:00:00,42346.0,1,False,False,42346.0,False
2004-07-09 16:00:00,42763.0,1,False,False,42763.0,False
2004-07-09 17:00:00,42938.0,1,False,False,42938.0,False
2004-07-09 18:00:00,42577.0,1,False,False,42577.0,False
2004-07-09 19:00:00,41205.0,1,False,False,41205.0,False
2004-07-09 20:00:00,39293.0,1,False,False,39293.0,False
2004-07-09 21:00:00,38077.0,1,False,False,38077.0,False
2004-07-09 22:00:00,37552.0,1,False,False,37552.0,False
2004-07-09 23:00:00,34837.0,1,False,False,34837.0,False
2004-07-10 00:00:00,31707.0,1,False,False,31707.0,False
2004-07-10 01:00:00,28845.0,1,False,False,28845.0,False
2004-07-10 02:00:00,26782.0,1,False,False,26782.0,False
2004-07-10 03:00:00,25529.0,1,False,False,25529.0,False
2004-07-10 04:00:00,24602.0,1,False,False,24602.0,False
2004-07-10 05:00:00,24301.0,1,False,False,24301.0,False
2004-07-10 06:00:00,24331.0,1,False,False,24331.0,False
2004-07-10 07:00:00,24714.0,1,False,False,24714.0,False
2004-07-10 08:00:00,26746.0,1,False,False,26746.0,False
2004-07-10 09:00:00,29690.0,1,False,False,29690.0,False
2004-07-10 10:00:00,32403.0,1,False,False,32403.0,False
2004-07-10 11:00:00,34474.0,1,False,False,34474.0,False
2004-07-10 12:00:00,35998.0,1,False,False,35998.0,False
2004-07-10 13:00:00,37060.0,1,False,False,37060.0,False
2004-07-10 14:00:00,38035.0,1,False,False,38035.0,False
2004-07-10 15:00:00,38697.0,1,False,False,38697.0,False
2004-07-10 16:00:00,39402.0,1,False,False,39402.0,False
2004-07-10 17:00:00,39781.0,1,False,False,39781.0,False
2004-07-10 18:00:00,39688.0,1,False,False,39688.0,False
2004-07-10 19:00:00,39109.0,1,False,False,39109.0,False
2004-07-10 20:00:00,37926.0,1,False,False,37926.0,False
2004-07-10 21:00:00,37566.0,1,False,False,37566.0,False
2004-07-10 22:00:00,37462.0,1,False,False,37462.0,False
2004-07-10 23:00:00,35430.0,1,False,False,35430.0,False
2004-07-11 00:00:00,32765.0,1,False,False,32765.0,False
2004-07-11 01:00:00,30073.0,1,False,False,30073.0,False
2004-07-11 02:00:00,28036.0,1,False,False,28036.0,False
2004-07-11 03:00:00,26694.0,1,False,False,26694.0,False
2004-07-11 04:00:00,25722.0,1,False,False,25722.0,False
2004-07-11 05:00:00,25067.0,1,False,False,25067.0,False
2004-07-11 06:00:00,24805.0,1,False,False,24805.0,False
2004-07-11 07:00:00,24873.0,1,False,False,24873.0,False
2004-07-11 08:00:00,26574.0,1,False,False,26574.0,False
2004-07-11 09:00:00,29453.0,1,False,False,29453.0,False
2004-07-11 10:00:00,32478.0,1,False,False,32478.0,False
2004-07-11 11:00:00,35089.0,1,False,False,35089.0,False
2004-07-11 12:00:00,37380.0,1,False,False,37380.0,False
2004-07-11 13:00:00,39068.0,1,False,False,39068.0,False
2004-07-11 14:00:00,40262.0,1,False,False,40262.0,False
2004-07-11 15:00:00,41117.0,1,False,False,41117.0,False
2004-07-11 16:00:00,41722.0,1,False,False,41722.0,False
2004-07-11 17:00:00,42152.0,1,False,False,42152.0,False
2004-07-11 18:00:00,42164.0,1,False,False,42164.0,False
2004-07-11 19:00:00,41461.0,1,False,False,41461.0,False
2004-07-11 20:00:00,40398.0,1,False,False,40398.0,False
2004-07-11 21:00:00,40115.0,1,False,False,40115.0,False
2004-07-11 22:00:00,40152.0,1,False,False,40152.0,False
2004-07-11 23:00:00,37884.0,1,False,False,37884.0,False
2004-07-12 00:00:00,34867.0,1,False,False,34867.0,False
2004-07-12 01:00:00,32285.0,1,False,False,32285.0,False
2004-07-12 02:00:00,30557.0,1,False,False,30557.0,False
2004-07-12 03:00:00,29563.0,1,False,False,29563.0,False
2004-07-12 04:00:00,28968.0,1,False,False,28968.0,False
2004-07-12 05:00:00,29066.0,1,False,False,29066.0,False
2004-07-12 06:00:00,30559.0,1,False,False,30559.0,False
2004-07-12 07:00:00,33031.0,1,False,False,33031.0,False
2004-07-12 08:00:00,35988.0,1,False,False,35988.0,False
2004-07-12 09:00:00,38007.0,1,False,False,38007.0,False
2004-07-12 10:00:00,39289.0,1,False,False,39289.0,False
2004-07-12 11:00:00,40249.0,1,False,False,40249.0,False
2004-07-12 12:00:00,40729.0,1,False,False,40729.0,False
2004-07-12 13:00:00,40894.0,1,False,False,40894.0,False
2004-07-12 14:00:00,41120.0,1,False,False,41120.0,False
2004-07-12 15:00:00,40874.0,1,False,False,40874.0,False
2004-07-12 16:00:00,40562.0,1,False,False,40562.0,False
2004-07-12 17:00:00,40494.0,1,False,False,40494.0,False
2004-07-12 18:00:00,40155.0,1,False,False,40155.0,False
2004-07-12 19:00:00,39475.0,1,False,False,39475.0,False
2004-07-12 20:00:00,38764.0,1,False,False,38764.0,False
2004-07-12 21:00:00,38429.0,1,False,False,38429.0,False
2004-07-12 22:00:00,37795.0,1,False,False,37795.0,False
2004-07-12 23:00:00,35198.0,1,False,False,35198.0,False
2004-07-13 00:00:00,32089.0,1,False,False,32089.0,False
2004-07-13 01:00:00,29781.0,1,False,False,29781.0,False
2004-07-13 02:00:00,28202.0,1,False,False,28202.0,False
2004-07-13 03:00:00,27250.0,1,False,False,27250.0,False
2004-07-13 04:00:00,26768.0,1,False,False,26768.0,False
2004-07-13 05:00:00,26911.0,1,False,False,26911.0,False
2004-07-13 06:00:00,28415.0,1,False,False,28415.0,False
2004-07-13 07:00:00,30803.0,1,False,False,30803.0,False
2004-07-13 08:00:00,33430.0,1,False,False,33430.0,False
2004-07-13 09:00:00,35243.0,1,False,False,35243.0,False
2004-07-13 10:00:00,36534.0,1,False,False,36534.0,False
2004-07-13 11:00:00,37947.0,1,False,False,37947.0,False
2004-07-13 12:00:00,38806.0,1,False,False,38806.0,False
2004-07-13 13:00:00,39303.0,1,False,False,39303.0,False
2004-07-13 14:00:00,39903.0,1,False,False,39903.0,False
2004-07-13 15:00:00,40285.0,1,False,False,40285.0,False
2004-07-13 16:00:00,40596.0,1,False,False,40596.0,False
2004-07-13 17:00:00,40868.0,1,False,False,40868.0,False
2004-07-13 18:00:00,40746.0,1,False,False,40746.0,False
2004-07-13 19:00:00,39911.0,1,False,False,39911.0,False
2004-07-13 20:00:00,38966.0,1,False,False,38966.0,False
2004-07-13 21:00:00,38576.0,1,False,False,38576.0,False
2004-07-13 22:00:00,38236.0,1,False,False,38236.0,False
2004-07-13 23:00:00,35506.0,1,False,False,35506.0,False
2004-07-14 00:00:00,32148.0,1,False,False,32148.0,False
2004-07-14 01:00:00,29503.0,1,False,False,29503.0,False
2004-07-14 02:00:00,27796.0,1,False,False,27796.0,False
2004-07-14 03:00:00,26829.0,1,False,False,26829.0,False
2004-07-14 04:00:00,26288.0,1,False,False,26288.0,False
2004-07-14 05:00:00,26521.0,1,False,False,26521.0,False
2004-07-14 06:00:00,27988.0,1,False,False,27988.0,False
2004-07-14 07:00:00,30491.0,1,False,False,30491.0,False
2004-07-14 08:00:00,33273.0,1,False,False,33273.0,False
2004-07-14 09:00:00,35273.0,1,False,False,35273.0,False
2004-07-14 10:00:00,36901.0,1,False,False,36901.0,False
2004-07-14 11:00:00,38420.0,1,False,False,38420.0,False
2004-07-14 12:00:00,39802.0,1,False,False,39802.0,False
2004-07-14 13:00:00,41016.0,1,False,False,41016.0,False
2004-07-14 14:00:00,42142.0,1,False,False,42142.0,False
2004-07-14 15:00:00,42686.0,1,False,False,42686.0,False
2004-07-14 16:00:00,42195.0,1,False,False,42195.0,False
2004-07-14 17:00:00,41539.0,1,False,False,41539.0,False
2004-07-14 18:00:00,40748.0,1,False,False,40748.0,False
2004-07-14 19:00:00,39544.0,1,False,False,39544.0,False
2004-07-14 20:00:00,38274.0,1,False,False,38274.0,False
2004-07-14 21:00:00,37813.0,1,False,False,37813.0,False
2004-07-14 22:00:00,37108.0,1,False,False,37108.0,False
2004-07-14 23:00:00,34414.0,1,False,False,34414.0,False
2004-07-15 00:00:00,31220.0,1,False,False,31220.0,False
2004-07-15 01:00:00,28789.0,1,False,False,28789.0,False
2004-07-15 02:00:00,27090.0,1,False,False,27090.0,False
2004-07-15 03:00:00,26068.0,1,False,False,26068.0,False
2004-07-15 04:00:00,25399.0,1,False,False,25399.0,False
2004-07-15 05:00:00,25519.0,1,False,False,25519.0,False
2004-07-15 06:00:00,26843.0,1,False,False,26843.0,False
2004-07-15 07:00:00,29233.0,1,False,False,29233.0,False
2004-07-15 08:00:00,32444.0,1,False,False,32444.0,False
2004-07-15 09:00:00,35072.0,1,False,False,35072.0,False
2004-07-15 10:00:00,37074.0,1,False,False,37074.0,False
2004-07-15 11:00:00,38509.0,1,False,False,38509.0,False
2004-07-15 12:00:00,39390.0,1,False,False,39390.0,False
2004-07-15 13:00:00,39916.0,1,False,False,39916.0,False
2004-07-15 14:00:00,40452.0,1,False,False,40452.0,False
2004-07-15 15:00:00,40806.0,1,False,False,40806.0,False
2004-07-15 16:00:00,41096.0,1,False,False,41096.0,False
2004-07-15 17:00:00,41091.0,1,False,False,41091.0,False
2004-07-15 18:00:00,40745.0,1,False,False,40745.0,False
2004-07-15 19:00:00,39642.0,1,False,False,39642.0,False
2004-07-15 20:00:00,38213.0,1,False,False,38213.0,False
2004-07-15 21:00:00,37715.0,1,False,False,37715.0,False
2004-07-15 22:00:00,37471.0,1,False,False,37471.0,False
2004-07-15 23:00:00,34759.0,1,False,False,34759.0,False
2004-07-16 00:00:00,31330.0,1,False,False,31330.0,False
2004-07-16 01:00:00,28634.0,1,False,False,28634.0,False
2004-07-16 02:00:00,26808.0,1,False,False,26808.0,False
2004-07-16 03:00:00,25669.0,1,False,False,25669.0,False
2004-07-16 04:00:00,25078.0,1,False,False,25078.0,False
2004-07-16 05:00:00,25202.0,1,False,False,25202.0,False
2004-07-16 06:00:00,26539.0,1,False,False,26539.0,False
2004-07-16 07:00:00,28559.0,1,False,False,28559.0,False
2004-07-16 08:00:00,31636.0,1,False,False,31636.0,False
2004-07-16 09:00:00,34354.0,1,False,False,34354.0,False
2004-07-16 10:00:00,36412.0,1,False,False,36412.0,False
2004-07-16 11:00:00,38145.0,1,False,False,38145.0,False
2004-07-16 12:00:00,39291.0,1,False,False,39291.0,False
2004-07-16 13:00:00,39822.0,1,False,False,39822.0,False
2004-07-16 14:00:00,40006.0,1,False,False,40006.0,False
2004-07-16 15:00:00,40250.0,1,False,False,40250.0,False
2004-07-16 16:00:00,40539.0,1,False,False,40539.0,False
2004-07-16 17:00:00,41010.0,1,False,False,41010.0,False
2004-07-16 18:00:00,40864.0,1,False,False,40864.0,False
2004-07-16 19:00:00,39846.0,1,False,False,39846.0,False
2004-07-16 20:00:00,38395.0,1,False,False,38395.0,False
2004-07-16 21:00:00,37769.0,1,False,False,37769.0,False
2004-07-16 22:00:00,37443.0,1,False,False,37443.0,False
2004-07-16 23:00:00,35003.0,1,False,False,35003.0,False
2004-07-17 00:00:00,32083.0,1,False,False,32083.0,False
2004-07-17 01:00:00,29410.0,1,False,False,29410.0,False
2004-07-17 02:00:00,27426.0,1,False,False,27426.0,False
2004-07-17 03:00:00,26072.0,1,False,False,26072.0,False
2004-07-17 04:00:00,25279.0,1,False,False,25279.0,False
2004-07-17 05:00:00,24862.0,1,False,False,24862.0,False
2004-07-17 06:00:00,24930.0,1,False,False,24930.0,False
2004-07-17 07:00:00,25321.0,1,False,False,25321.0,False
2004-07-17 08:00:00,27514.0,1,False,False,27514.0,False
2004-07-17 09:00:00,30818.0,1,False,False,30818.0,False
2004-07-17 10:00:00,33700.0,1,False,False,33700.0,False
2004-07-17 11:00:00,36350.0,1,False,False,36350.0,False
2004-07-17 12:00:00,38256.0,1,False,False,38256.0,False
2004-07-17 13:00:00,39400.0,1,False,False,39400.0,False
2004-07-17 14:00:00,40090.0,1,False,False,40090.0,False
2004-07-17 15:00:00,40497.0,1,False,False,40497.0,False
2004-07-17 16:00:00,40736.0,1,False,False,40736.0,False
2004-07-17 17:00:00,40434.0,1,False,False,40434.0,False
2004-07-17 18:00:00,39815.0,1,False,False,39815.0,False
2004-07-17 19:00:00,38659.0,1,False,False,38659.0,False
2004-07-17 20:00:00,37360.0,1,False,False,37360.0,False
2004-07-17 21:00:00,37112.0,1,False,False,37112.0,False
2004-07-17 22:00:00,36794.0,1,False,False,36794.0,False
2004-07-17 23:00:00,34808.0,1,False,False,34808.0,False
2004-07-18 00:00:00,32159.0,1,False,False,32159.0,False
2004-07-18 01:00:00,29616.0,1,False,False,29616.0,False
2004-07-18 02:00:00,27934.0,1,False,False,27934.0,False
2004-07-18 03:00:00,26663.0,1,False,False,26663.0,False
2004-07-18 04:00:00,25816.0,1,False,False,25816.0,False
2004-07-18 05:00:00,25414.0,1,False,False,25414.0,False
2004-07-18 06:00:00,25376.0,1,False,False,25376.0,False
2004-07-18 07:00:00,25467.0,1,False,False,25467.0,False
2004-07-18 08:00:00,26551.0,1,False,False,26551.0,False
2004-07-18 09:00:00,28353.0,1,False,False,28353.0,False
2004-07-18 10:00:00,30295.0,1,False,False,30295.0,False
2004-07-18 11:00:00,31666.0,1,False,False,31666.0,False
2004-07-18 12:00:00,32663.0,1,False,False,32663.0,False
2004-07-18 13:00:00,33220.0,1,False,False,33220.0,False
2004-07-18 14:00:00,33296.0,1,False,False,33296.0,False
2004-07-18 15:00:00,33212.0,1,False,False,33212.0,False
2004-07-18 16:00:00,33204.0,1,False,False,33204.0,False
